ID,日期,收盘价,最高价,最低价,开盘价,成交量,成交金额,星期一,星期二,星期三,星期四,星期五,星期六,星期日,是否缺失数据
8637,2014-08-11,2224.654,2225.961,2198.314,2199.433,150583421,126096838922,1,0,0,0,0,0,0,0
8638,2014-08-12,2221.595,2222.979,2210,2222.696,154799046,132393972973,0,1,0,0,0,0,0,0
8639,2014-08-13,2222.877,2230.991,2202.443,2223.051,178062806,146490786502,0,0,1,0,0,0,0,0
8640,2014-08-14,2206.466,2230.894,2204.384,2221.541,170149123,141706657539,0,0,0,1,0,0,0,0
8641,2014-08-15,2226.734,2230.872,2203.242,2207.226,149978691,129406906433,0,0,0,0,1,0,0,0
8642,2014-08-16,2226.734,2230.872,2203.242,2207.226,149978691,129406906433,0,0,0,0,0,1,0,1
8643,2014-08-17,2226.734,2230.872,2203.242,2207.226,149978691,129406906433,0,0,0,0,0,0,1,1
8644,2014-08-18,2239.466,2242.035,2228.134,2229.804,163928626,141492842935,1,0,0,0,0,0,0,0
8645,2014-08-19,2245.33,2246.016,2227.925,2242.34,177744592,155445477469,0,1,0,0,0,0,0,0
8646,2014-08-20,2240.211,2248.939,2233.892,2241.664,167658383,139628054173,0,0,1,0,0,0,0,0
8647,2014-08-21,2230.458,2240.077,2211.63,2239.568,165733498,140879627721,0,0,0,1,0,0,0,0
8648,2014-08-22,2240.812,2243.303,2225.267,2228.974,160111672,140353020934,0,0,0,0,1,0,0,0
8649,2014-08-23,2240.812,2243.303,2225.267,2228.974,160111672,140353020934,0,0,0,0,0,1,0,1
8650,2014-08-24,2240.812,2243.303,2225.267,2228.974,160111672,140353020934,0,0,0,0,0,0,1,1
8651,2014-08-25,2229.274,2241.553,2222.009,2241.1,162119578,134450234510,1,0,0,0,0,0,0,0
8652,2014-08-26,2207.106,2232.785,2200.618,2225.291,163507424,134123068194,0,1,0,0,0,0,0,0
8653,2014-08-27,2209.465,2216.67,2204.048,2207.03,120885885,104090409512,0,0,1,0,0,0,0,0
8654,2014-08-28,2195.818,2219.473,2194.861,2210.484,124229014,109266624772,0,0,0,1,0,0,0,0
8655,2014-08-29,2217.2,2218.696,2193.263,2198.946,105202496,93043872850,0,0,0,0,1,0,0,0
8656,2014-08-30,2217.2,2218.696,2193.263,2198.946,105202496,93043872850,0,0,0,0,0,1,0,1
8657,2014-08-31,2217.2,2218.696,2193.263,2198.946,105202496,93043872850,0,0,0,0,0,0,1,1
8658,2014-09-01,2235.511,2236.286,2217.685,2220.129,129166583,117215899895,1,0,0,0,0,0,0,0
8659,2014-09-02,2266.046,2267.509,2234.378,2239.684,192124869,170931776839,0,1,0,0,0,0,0,0
8660,2014-09-03,2288.627,2290.547,2268.1,2268.395,212478998,187558381475,0,0,1,0,0,0,0,0
8661,2014-09-04,2306.862,2307.701,2283.277,2290.029,199489978,179385894224,0,0,0,1,0,0,0,0
8662,2014-09-05,2326.432,2327.557,2307.447,2311.305,213181917,185839820854,0,0,0,0,1,0,0,0
8663,2014-09-06,2326.432,2327.557,2307.447,2311.305,213181917,185839820854,0,0,0,0,0,1,0,1
8664,2014-09-07,2326.432,2327.557,2307.447,2311.305,213181917,185839820854,0,0,0,0,0,0,1,1
8665,2014-09-08,2326.432,2327.557,2307.447,2311.305,213181917,185839820854,1,0,0,0,0,0,0,1
8666,2014-09-09,2326.527,2331.917,2315.894,2328.426,196990318,172908499146,0,1,0,0,0,0,0,0
8667,2014-09-10,2318.305,2321.908,2306.421,2318.496,189828991,163454522872,0,0,1,0,0,0,0,0
8668,2014-09-11,2311.679,2343.595,2304.602,2315.732,222221798,197232656997,0,0,0,1,0,0,0,0
8669,2014-09-12,2331.95,2331.95,2302.775,2308.346,193471540,162102898337,0,0,0,0,1,0,0,0
8670,2014-09-13,2331.95,2331.95,2302.775,2308.346,193471540,162102898337,0,0,0,0,0,1,0,1
8671,2014-09-14,2331.95,2331.95,2302.775,2308.346,193471540,162102898337,0,0,0,0,0,0,1,1
8672,2014-09-15,2339.14,2340.449,2321.593,2330.187,215112414,185393630086,1,0,0,0,0,0,0,0
8673,2014-09-16,2296.555,2347.935,2293.869,2341.027,302694111,237659243986,0,1,0,0,0,0,0,0
8674,2014-09-17,2307.893,2309.048,2282.795,2298.982,210842453,159121789572,0,0,1,0,0,0,0,0
8675,2014-09-18,2315.928,2319.875,2297.931,2303.85,189089045,144518521039,0,0,0,1,0,0,0,0
8676,2014-09-19,2329.451,2331.561,2305.517,2312.984,174648487,144345453358,0,0,0,0,1,0,0,0
8677,2014-09-20,2329.451,2331.561,2305.517,2312.984,174648487,144345453358,0,0,0,0,0,1,0,1
8678,2014-09-21,2329.451,2331.561,2305.517,2312.984,174648487,144345453358,0,0,0,0,0,0,1,1
8679,2014-09-22,2289.866,2323.554,2284.378,2323.554,175842354,147841746377,1,0,0,0,0,0,0,0
8680,2014-09-23,2309.718,2311.525,2289.024,2289.091,156855169,135396857174,0,1,0,0,0,0,0,0
8681,2014-09-24,2343.575,2345.747,2297.876,2302.231,222525725,185690667976,0,0,1,0,0,0,0,0
8682,2014-09-25,2345.103,2365.154,2336.805,2352.865,225688323,189260377942,0,0,0,1,0,0,0,0
8683,2014-09-26,2347.718,2350.109,2329.955,2339.288,174748285,148220808326,0,0,0,0,1,0,0,0
8684,2014-09-27,2347.718,2350.109,2329.955,2339.288,174748285,148220808326,0,0,0,0,0,1,0,1
8685,2014-09-28,2347.718,2350.109,2329.955,2339.288,174748285,148220808326,0,0,0,0,0,0,1,1
8686,2014-09-29,2357.711,2363.059,2346.579,2353.708,200111021,171130878152,1,0,0,0,0,0,0,0
8687,2014-09-30,2363.87,2365.491,2354.268,2361.318,193918690,166933430197,0,1,0,0,0,0,0,0
8688,2014-10-01,2363.87,2365.491,2354.268,2361.318,193918690,166933430197,0,0,1,0,0,0,0,1
8689,2014-10-02,2363.87,2365.491,2354.268,2361.318,193918690,166933430197,0,0,0,1,0,0,0,1
8690,2014-10-03,2363.87,2365.491,2354.268,2361.318,193918690,166933430197,0,0,0,0,1,0,0,1
8691,2014-10-04,2363.87,2365.491,2354.268,2361.318,193918690,166933430197,0,0,0,0,0,1,0,1
8692,2014-10-05,2363.87,2365.491,2354.268,2361.318,193918690,166933430197,0,0,0,0,0,0,1,1
8693,2014-10-06,2363.87,2365.491,2354.268,2361.318,193918690,166933430197,1,0,0,0,0,0,0,1
8694,2014-10-07,2363.87,2365.491,2354.268,2361.318,193918690,166933430197,0,1,0,0,0,0,0,1
8695,2014-10-08,2382.794,2382.794,2354.29,2368.576,204397326,180337576241,0,0,1,0,0,0,0,0
8696,2014-10-09,2389.371,2391.348,2367.111,2383.859,235920010,200271758742,0,0,0,1,0,0,0,0
8697,2014-10-10,2374.54,2386.277,2365.075,2380.755,224671126,192248234095,0,0,0,0,1,0,0,0
8698,2014-10-11,2374.54,2386.277,2365.075,2380.755,224671126,192248234095,0,0,0,0,0,1,0,1
8699,2014-10-12,2374.54,2386.277,2365.075,2380.755,224671126,192248234095,0,0,0,0,0,0,1,1
8700,2014-10-13,2366.009,2366.862,2341.124,2366.426,200899314,175425070607,1,0,0,0,0,0,0,0
8701,2014-10-14,2359.475,2380.515,2349.194,2362.802,196831418,170160085096,0,1,0,0,0,0,0,0
8702,2014-10-15,2373.67,2374.808,2344.373,2358.233,202804915,171766747014,0,0,1,0,0,0,0,0
8703,2014-10-16,2356.499,2389.675,2353.406,2361.13,248201168,203805884862,0,0,0,1,0,0,0,0
8704,2014-10-17,2341.184,2360.597,2312.826,2352.784,212300962,179433162591,0,0,0,0,1,0,0,0
8705,2014-10-18,2341.184,2360.597,2312.826,2352.784,212300962,179433162591,0,0,0,0,0,1,0,1
8706,2014-10-19,2341.184,2360.597,2312.826,2352.784,212300962,179433162591,0,0,0,0,0,0,1,1
8707,2014-10-20,2356.728,2357.509,2340.459,2346.052,160022305,141820259831,1,0,0,0,0,0,0,0
8708,2014-10-21,2339.657,2361.653,2337.551,2355.033,168828288,146786313155,0,1,0,0,0,0,0,0
8709,2014-10-22,2326.553,2352.124,2324.59,2339.223,152698425,138524537529,0,0,1,0,0,0,0,0
8710,2014-10-23,2302.418,2329.927,2297.33,2322.316,162636308,140596503776,0,0,0,1,0,0,0,0
8711,2014-10-24,2302.28,2314.875,2296.657,2303.08,132225281,114330696149,0,0,0,0,1,0,0,0
8712,2014-10-25,2302.28,2314.875,2296.657,2303.08,132225281,114330696149,0,0,0,0,0,1,0,1
8713,2014-10-26,2302.28,2314.875,2296.657,2303.08,132225281,114330696149,0,0,0,0,0,0,1,1
8714,2014-10-27,2290.437,2293.644,2279.836,2293.573,130261568,113379981592,1,0,0,0,0,0,0,0
8715,2014-10-28,2337.871,2338.278,2294.012,2294.012,178590357,158147958704,0,1,0,0,0,0,0,0
8716,2014-10-29,2373.03,2381.643,2339.712,2343.72,265588687,225067075637,0,0,1,0,0,0,0,0
8717,2014-10-30,2391.076,2397.256,2365.919,2371.891,294645943,226611178101,0,0,0,1,0,0,0,0
8718,2014-10-31,2420.178,2423.596,2384.483,2393.178,325763522,249915443128,0,0,0,0,1,0,0,0
8719,2014-11-01,2420.178,2423.596,2384.483,2393.178,325763522,249915443128,0,0,0,0,0,1,0,1
8720,2014-11-02,2420.178,2423.596,2384.483,2393.178,325763522,249915443128,0,0,0,0,0,0,1,1
8721,2014-11-03,2430.032,2436.785,2418.167,2425.225,298821235,227196589983,1,0,0,0,0,0,0,0
8722,2014-11-04,2430.677,2435.223,2417.221,2428.271,309013039,226503880876,0,1,0,0,0,0,0,0
8723,2014-11-05,2419.254,2434.363,2415.502,2432.169,263606654,201859409074,0,0,1,0,0,0,0,0
8724,2014-11-06,2425.864,2426.89,2401.75,2419.617,222005088,179644372908,0,0,0,1,0,0,0,0
8725,2014-11-07,2418.171,2454.423,2407.442,2427.898,291172245,244157568362,0,0,0,0,1,0,0,0
8726,2014-11-08,2418.171,2454.423,2407.442,2427.898,291172245,244157568362,0,0,0,0,0,1,0,1
8727,2014-11-09,2418.171,2454.423,2407.442,2427.898,291172245,244157568362,0,0,0,0,0,0,1,1
8728,2014-11-10,2473.673,2474.156,2428.185,2436.628,300628203,245233684265,1,0,0,0,0,0,0,0
8729,2014-11-11,2469.673,2508.623,2445.96,2483.648,411904065,331257388545,0,1,0,0,0,0,0,0
8730,2014-11-12,2494.476,2494.917,2444.814,2454.602,252933852,215738617221,0,0,1,0,0,0,0,0
8731,2014-11-13,2485.606,2507.743,2471.407,2494.998,295037058,258311915771,0,0,0,1,0,0,0,0
8732,2014-11-14,2478.824,2481.025,2457.045,2477.966,220607619,191924993741,0,0,0,0,1,0,0,0
8733,2014-11-15,2478.824,2481.025,2457.045,2477.966,220607619,191924993741,0,0,0,0,0,1,0,1
8734,2014-11-16,2478.824,2481.025,2457.045,2477.966,220607619,191924993741,0,0,0,0,0,0,1,1
8735,2014-11-17,2474.009,2508.767,2472.446,2506.864,215687800,199264903886,1,0,0,0,0,0,0,0
8736,2014-11-18,2456.366,2477.052,2449.813,2474.182,201062570,174659491329,0,1,0,0,0,0,0,0
8737,2014-11-19,2450.986,2461.491,2442.71,2452.15,186235771,167069370560,0,0,1,0,0,0,0,0
8738,2014-11-20,2452.66,2458.319,2437.476,2443.276,165495213,150799911527,0,0,0,1,0,0,0,0
8739,2014-11-21,2486.791,2488.201,2446.646,2452.635,212239774,197809793269,0,0,0,0,1,0,0,0
8740,2014-11-22,2486.791,2488.201,2446.646,2452.635,212239774,197809793269,0,0,0,0,0,1,0,1
8741,2014-11-23,2486.791,2488.201,2446.646,2452.635,212239774,197809793269,0,0,0,0,0,0,1,1
8742,2014-11-24,2532.879,2546.746,2495.521,2505.532,363485835,330291406342,1,0,0,0,0,0,0,0
8743,2014-11-25,2567.597,2568.381,2527.077,2531.998,314315572,282168802821,0,1,0,0,0,0,0,0
8744,2014-11-26,2604.345,2605.07,2570.404,2572.649,337127249,316521256720,0,0,1,0,0,0,0,0
8745,2014-11-27,2630.486,2631.399,2599.108,2615.367,364075719,338960830485,0,0,0,1,0,0,0,0
8746,2014-11-28,2682.835,2683.18,2622.061,2629.626,465880035,401951167919,0,0,0,0,1,0,0,0
8747,2014-11-29,2682.835,2683.18,2622.061,2629.626,465880035,401951167919,0,0,0,0,0,1,0,1
8748,2014-11-30,2682.835,2683.18,2622.061,2629.626,465880035,401951167919,0,0,0,0,0,0,1,1
8749,2014-12-01,2680.155,2720.743,2668.841,2691.725,446791741,401120189405,1,0,0,0,0,0,0,0
8750,2014-12-02,2763.545,2777.372,2665.686,2667.82,437733381,397238914606,0,1,0,0,0,0,0,0
8751,2014-12-03,2779.525,2824.179,2733.868,2768.678,562120281,529777452652,0,0,1,0,0,0,0,0
8752,2014-12-04,2899.456,2900.508,2772.432,2783.469,532687718,509218572463,0,0,0,1,0,0,0,0
8753,2014-12-05,2937.647,2978.029,2813.052,2926.573,640500296,639191009221,0,0,0,0,1,0,0,0
8754,2014-12-06,2937.647,2978.029,2813.052,2926.573,640500296,639191009221,0,0,0,0,0,1,0,1
8755,2014-12-07,2937.647,2978.029,2813.052,2926.573,640500296,639191009221,0,0,0,0,0,0,1,1
8756,2014-12-08,3020.258,3041.657,2879.847,2907.815,587570890,593478048925,1,0,0,0,0,0,0,0
8757,2014-12-09,2856.269,3091.324,2834.592,2992.49,771998379,793361276853,0,1,0,0,0,0,0,0
8758,2014-12-10,2940.006,2946.707,2807.678,2855.94,512886913,534989954982,0,0,1,0,0,0,0,0
8759,2014-12-11,2925.743,2965.675,2892.611,2912.346,482632733,479801444631,0,0,0,1,0,0,0,0
8760,2014-12-12,2938.173,2962.51,2914.956,2929.36,409480811,420410249999,0,0,0,0,1,0,0,0
8761,2014-12-13,2938.173,2962.51,2914.956,2929.36,409480811,420410249999,0,0,0,0,0,1,0,1
8762,2014-12-14,2938.173,2962.51,2914.956,2929.36,409480811,420410249999,0,0,0,0,0,0,1,1
8763,2014-12-15,2953.421,2960.227,2890.904,2921.446,400371695,411487142093,1,0,0,0,0,0,0,0
8764,2014-12-16,3021.518,3021.897,2943.912,2953.811,453842723,492716183751,0,1,0,0,0,0,0,0
8765,2014-12-17,3061.02,3076.599,2993.333,3031.952,542503179,580338604916,0,0,1,0,0,0,0,0
8766,2014-12-18,3057.521,3089.791,3030.319,3062.801,435904952,466524526293,0,0,0,1,0,0,0,0
8767,2014-12-19,3108.596,3117.527,3018.421,3053.075,521073511,515580288301,0,0,0,0,1,0,0,0
8768,2014-12-20,3108.596,3117.527,3018.421,3053.075,521073511,515580288301,0,0,0,0,0,1,0,1
8769,2014-12-21,3108.596,3117.527,3018.421,3053.075,521073511,515580288301,0,0,0,0,0,0,1,1
8770,2014-12-22,3127.445,3189.867,3090.509,3129.267,679371915,624481484209,1,0,0,0,0,0,0,0
8771,2014-12-23,3032.612,3136.838,3025.667,3085.08,437762400,419467701001,0,1,0,0,0,0,0,0
8772,2014-12-24,2972.532,3050.507,2934.911,3039.206,376805246,378726756676,0,0,1,0,0,0,0,0
8773,2014-12-25,3072.536,3073.345,2969.874,2992.462,376947776,379017700926,0,0,0,1,0,0,0,0
8774,2014-12-26,3157.603,3164.155,3064.176,3078.005,460700932,488915101899,0,0,0,0,1,0,0,0
8775,2014-12-27,3157.603,3164.155,3064.176,3078.005,460700932,488915101899,0,0,0,0,0,1,0,1
8776,2014-12-28,3157.603,3164.155,3064.176,3078.005,460700932,488915101899,0,0,0,0,0,0,1,1
8777,2014-12-29,3168.016,3223.86,3126.944,3212.559,510111439,555904355449,1,0,0,0,0,0,0,0
8778,2014-12-30,3165.815,3190.299,3130.353,3160.801,397725320,437263253561,0,1,0,0,0,0,0,0
8779,2014-12-31,3234.677,3239.357,3157.259,3172.597,405998521,432319844015,0,0,1,0,0,0,0,0
8780,2015-01-01,3234.677,3239.357,3157.259,3172.597,405998521,432319844015,0,0,0,1,0,0,0,1
8781,2015-01-02,3234.677,3239.357,3157.259,3172.597,405998521,432319844015,0,0,0,0,1,0,0,1
8782,2015-01-03,3234.677,3239.357,3157.259,3172.597,405998521,432319844015,0,0,0,0,0,1,0,1
8783,2015-01-04,3234.677,3239.357,3157.259,3172.597,405998521,432319844015,0,0,0,0,0,0,1,1
8784,2015-01-05,3350.519,3369.281,3253.883,3258.627,531352391,549760106398,1,0,0,0,0,0,0,0
8785,2015-01-06,3351.446,3394.224,3303.184,3330.799,501661695,532398463844,0,1,0,0,0,0,0,0
8786,2015-01-07,3373.954,3374.896,3312.211,3326.649,391918880,436416698934,0,0,1,0,0,0,0,0
8787,2015-01-08,3293.456,3381.566,3285.095,3371.957,371131170,399230297448,0,0,0,1,0,0,0,0
8788,2015-01-09,3285.412,3404.834,3267.509,3276.965,410240872,458648012598,0,0,0,0,1,0,0,0
8789,2015-01-10,3285.412,3404.834,3267.509,3276.965,410240872,458648012598,0,0,0,0,0,1,0,1
8790,2015-01-11,3285.412,3404.834,3267.509,3276.965,410240872,458648012598,0,0,0,0,0,0,1,1
8791,2015-01-12,3229.316,3275.185,3191.582,3258.213,322064679,366273059514,1,0,0,0,0,0,0,0
8792,2015-01-13,3235.301,3259.386,3214.412,3223.542,230725754,273588773806,0,1,0,0,0,0,0,0
8793,2015-01-14,3222.437,3268.483,3193.978,3242.337,240190747,267204528501,0,0,1,0,0,0,0,0
8794,2015-01-15,3336.455,3337.084,3207.545,3224.07,282546240,330610537916,0,0,0,1,0,0,0,0
8795,2015-01-16,3376.495,3400.318,3340.49,3343.603,339876753,392253901947,0,0,0,0,1,0,0,0
8796,2015-01-17,3376.495,3400.318,3340.49,3343.603,339876753,392253901947,0,0,0,0,0,1,0,1
8797,2015-01-18,3376.495,3400.318,3340.49,3343.603,339876753,392253901947,0,0,0,0,0,0,1,1
8798,2015-01-19,3116.351,3262.207,3095.066,3189.727,401098789,409885991967,1,0,0,0,0,0,0,0
8799,2015-01-20,3173.052,3190.245,3100.477,3114.56,357080811,416295210514,0,1,0,0,0,0,0,0
8800,2015-01-21,3323.611,3337.004,3178.343,3189.085,410956024,473758667167,0,0,1,0,0,0,0,0
8801,2015-01-22,3343.344,3352.384,3293.978,3327.319,353382961,407874066619,0,0,0,1,0,0,0,0
8802,2015-01-23,3351.764,3406.786,3328.293,3357.096,366249240,420979534063,0,0,0,0,1,0,0,0
8803,2015-01-24,3351.764,3406.786,3328.293,3357.096,366249240,420979534063,0,0,0,0,0,1,0,1
8804,2015-01-25,3351.764,3406.786,3328.293,3357.096,366249240,420979534063,0,0,0,0,0,0,1,1
8805,2015-01-26,3383.182,3384.798,3321.315,3347.257,317541007,358427470856,1,0,0,0,0,0,0,0
8806,2015-01-27,3352.96,3390.216,3290.219,3389.853,374517551,418298870196,0,1,0,0,0,0,0,0
8807,2015-01-28,3305.738,3354.802,3294.655,3325.722,301927095,341564300104,0,0,1,0,0,0,0,0
8808,2015-01-29,3262.305,3286.786,3234.241,3258.997,274658613,296424499722,0,0,0,1,0,0,0,0
8809,2015-01-30,3210.363,3288.503,3210.308,3273.747,258312548,284265652114,0,0,0,0,1,0,0,0
8810,2015-01-31,3210.363,3288.503,3210.308,3273.747,258312548,284265652114,0,0,0,0,0,1,0,1
8811,2015-02-01,3210.363,3288.503,3210.308,3273.747,258312548,284265652114,0,0,0,0,0,0,1,1
8812,2015-02-02,3128.3,3175.134,3122.572,3148.136,250861629,266849961763,1,0,0,0,0,0,0,0
8813,2015-02-03,3204.907,3207.935,3129.732,3156.086,248192164,283355954757,0,1,0,0,0,0,0,0
8814,2015-02-04,3174.126,3238.982,3171.144,3212.822,249098086,290155154574,0,0,1,0,0,0,0,0
8815,2015-02-05,3136.531,3251.212,3135.819,3251.212,306139305,348266954936,0,0,0,1,0,0,0,0
8816,2015-02-06,3075.907,3129.539,3052.939,3120.09,246749666,266502786486,0,0,0,0,1,0,0,0
8817,2015-02-07,3075.907,3129.539,3052.939,3120.09,246749666,266502786486,0,0,0,0,0,1,0,1
8818,2015-02-08,3075.907,3129.539,3052.939,3120.09,246749666,266502786486,0,0,0,0,0,0,1,1
8819,2015-02-09,3095.124,3119.034,3049.111,3063.51,206108383,240719679061,1,0,0,0,0,0,0,0
8820,2015-02-10,3141.593,3142.099,3084.253,3090.49,193817139,225084911951,0,1,0,0,0,0,0,0
8821,2015-02-11,3157.704,3166.421,3139.052,3145.765,172840094,210862549367,0,0,1,0,0,0,0,0
8822,2015-02-12,3173.416,3181.766,3134.244,3157.959,194592309,229691579784,0,0,0,1,0,0,0,0
8823,2015-02-13,3203.827,3237.159,3182.794,3186.808,261290436,293017678939,0,0,0,0,1,0,0,0
8824,2015-02-14,3203.827,3237.159,3182.794,3186.808,261290436,293017678939,0,0,0,0,0,1,0,1
8825,2015-02-15,3203.827,3237.159,3182.794,3186.808,261290436,293017678939,0,0,0,0,0,0,1,1
8826,2015-02-16,3222.363,3228.846,3195.884,3206.137,223797429,265950695641,1,0,0,0,0,0,0,0
8827,2015-02-17,3246.906,3255.725,3230.772,3230.884,228332624,263340054080,0,1,0,0,0,0,0,0
8828,2015-02-18,3246.906,3255.725,3230.772,3230.884,228332624,263340054080,0,0,1,0,0,0,0,1
8829,2015-02-19,3246.906,3255.725,3230.772,3230.884,228332624,263340054080,0,0,0,1,0,0,0,1
8830,2015-02-20,3246.906,3255.725,3230.772,3230.884,228332624,263340054080,0,0,0,0,1,0,0,1
8831,2015-02-21,3246.906,3255.725,3230.772,3230.884,228332624,263340054080,0,0,0,0,0,1,0,1
8832,2015-02-22,3246.906,3255.725,3230.772,3230.884,228332624,263340054080,0,0,0,0,0,0,1,1
8833,2015-02-23,3246.906,3255.725,3230.772,3230.884,228332624,263340054080,1,0,0,0,0,0,0,1
8834,2015-02-24,3246.906,3255.725,3230.772,3230.884,228332624,263340054080,0,1,0,0,0,0,0,1
8835,2015-02-25,3228.843,3257.223,3215.552,3256.479,233348094,265143351568,0,0,1,0,0,0,0,0
8836,2015-02-26,3298.359,3300.616,3202.188,3222.151,301263875,334347476047,0,0,0,1,0,0,0,0
8837,2015-02-27,3310.303,3324.546,3291.007,3296.831,299163717,335019568776,0,0,0,0,1,0,0,0
8838,2015-02-28,3310.303,3324.546,3291.007,3296.831,299163717,335019568776,0,0,0,0,0,1,0,1
8839,2015-03-01,3310.303,3324.546,3291.007,3296.831,299163717,335019568776,0,0,0,0,0,0,1,1
8840,2015-03-02,3336.285,3336.76,3298.669,3332.721,346445671,410259559474,1,0,0,0,0,0,0,0
8841,2015-03-03,3263.052,3317.695,3260.429,3317.695,382044619,441593480102,0,1,0,0,0,0,0,0
8842,2015-03-04,3279.533,3286.588,3250.484,3264.182,293639522,346789769320,0,0,1,0,0,0,0,0
8843,2015-03-05,3248.476,3266.638,3221.666,3264.085,320663585,373579996448,0,0,0,1,0,0,0,0
8844,2015-03-06,3241.187,3266.933,3234.533,3248.036,282915791,328344152930,0,0,0,0,1,0,0,0
8845,2015-03-07,3241.187,3266.933,3234.533,3248.036,282915791,328344152930,0,0,0,0,0,1,0,1
8846,2015-03-08,3241.187,3266.933,3234.533,3248.036,282915791,328344152930,0,0,0,0,0,0,1,1
8847,2015-03-09,3302.408,3307.702,3198.37,3224.314,321495440,359927522111,1,0,0,0,0,0,0,0
8848,2015-03-10,3286.068,3309.915,3277.095,3289.085,285817576,329955974292,0,1,0,0,0,0,0,0
8849,2015-03-11,3290.9,3325.054,3278.471,3289.594,282985535,327573066473,0,0,1,0,0,0,0,0
8850,2015-03-12,3349.323,3360.054,3300.488,3314.813,357295105,407192390375,0,0,0,1,0,0,0,0
8851,2015-03-13,3372.911,3391.255,3352.15,3359.488,328410154,374041421892,0,0,0,0,1,0,0,0
8852,2015-03-14,3372.911,3391.255,3352.15,3359.488,328410154,374041421892,0,0,0,0,0,1,0,1
8853,2015-03-15,3372.911,3391.255,3352.15,3359.488,328410154,374041421892,0,0,0,0,0,0,1,1
8854,2015-03-16,3449.305,3449.305,3377.087,3391.158,399132430,479355307996,1,0,0,0,0,0,0,0
8855,2015-03-17,3502.847,3504.123,3459.694,3469.603,520939506,601500660539,0,1,0,0,0,0,0,0
8856,2015-03-18,3577.301,3577.662,3503.853,3510.501,545217144,617366988734,0,0,1,0,0,0,0,0
8857,2015-03-19,3582.271,3600.684,3546.844,3576.019,537346614,612249692064,0,0,0,1,0,0,0,0
8858,2015-03-20,3617.318,3632.338,3569.38,3587.084,516661669,651771976728,0,0,0,0,1,0,0,0
8859,2015-03-21,3617.318,3632.338,3569.38,3587.084,516661669,651771976728,0,0,0,0,0,1,0,1
8860,2015-03-22,3617.318,3632.338,3569.38,3587.084,516661669,651771976728,0,0,0,0,0,0,1,1
8861,2015-03-23,3687.728,3688.249,3635.485,3640.104,536062832,661574620089,1,0,0,0,0,0,0,0
8862,2015-03-24,3691.41,3715.873,3600.698,3692.569,639554669,754884734760,0,1,0,0,0,0,0,0
8863,2015-03-25,3660.727,3693.151,3634.559,3680.953,521886348,645498915766,0,0,1,0,0,0,0,0
8864,2015-03-26,3682.095,3707.318,3615.011,3641.942,488647203,619515611668,0,0,0,1,0,0,0,0
8865,2015-03-27,3691.096,3710.477,3656.831,3686.134,408945165,509298462950,0,0,0,0,1,0,0,0
8866,2015-03-28,3691.096,3710.477,3656.831,3686.134,408945165,509298462950,0,0,0,0,0,1,0,1
8867,2015-03-29,3691.096,3710.477,3656.831,3686.134,408945165,509298462950,0,0,0,0,0,0,1,1
8868,2015-03-30,3786.568,3795.935,3710.612,3710.612,564702353,692125351313,1,0,0,0,0,0,0,0
8869,2015-03-31,3747.899,3835.567,3737.043,3822.987,561676037,721294947424,0,1,0,0,0,0,0,0
8870,2015-04-01,3810.294,3817.082,3742.213,3748.34,447458319,592418305846,0,0,1,0,0,0,0,0
8871,2015-04-02,3825.784,3835.451,3775.894,3827.689,479299673,632028908257,0,0,0,1,0,0,0,0
8872,2015-04-03,3863.929,3864.405,3792.211,3803.383,473033311,635651328025,0,0,0,0,1,0,0,0
8873,2015-04-04,3863.929,3864.405,3792.211,3803.383,473033311,635651328025,0,0,0,0,0,1,0,1
8874,2015-04-05,3863.929,3864.405,3792.211,3803.383,473033311,635651328025,0,0,0,0,0,0,1,1
8875,2015-04-06,3863.929,3864.405,3792.211,3803.383,473033311,635651328025,1,0,0,0,0,0,0,1
8876,2015-04-07,3961.378,3961.666,3891.728,3899.42,570447535,746424002040,0,1,0,0,0,0,0,0
8877,2015-04-08,3994.811,4000.22,3903.648,3976.532,618085419,839159306737,0,0,1,0,0,0,0,0
8878,2015-04-09,3957.534,4016.396,3900.027,4006.13,585176825,816710896323,0,0,0,1,0,0,0,0
8879,2015-04-10,4034.31,4040.348,3929.319,3947.492,484283619,668504175930,0,0,0,0,1,0,0,0
8880,2015-04-11,4034.31,4040.348,3929.319,3947.492,484283619,668504175930,0,0,0,0,0,1,0,1
8881,2015-04-12,4034.31,4040.348,3929.319,3947.492,484283619,668504175930,0,0,0,0,0,0,1,1
8882,2015-04-13,4121.715,4128.072,4057.293,4072.723,589814227,781667346039,1,0,0,0,0,0,0,0
8883,2015-04-14,4135.565,4168.346,4091.257,4125.782,610683541,814645192545,0,1,0,0,0,0,0,0
8884,2015-04-15,4084.163,4175.494,4069.007,4135.648,613005812,773125881558,0,0,1,0,0,0,0,0
8885,2015-04-16,4194.823,4195.305,4031.244,4055.916,551242956,712082436676,0,0,0,1,0,0,0,0
8886,2015-04-17,4287.296,4317.223,4238.91,4254.723,701706205,915633037830,0,0,0,0,1,0,0,0
8887,2015-04-18,4287.296,4317.223,4238.91,4254.723,701706205,915633037830,0,0,0,0,0,1,0,1
8888,2015-04-19,4287.296,4317.223,4238.91,4254.723,701706205,915633037830,0,0,0,0,0,0,1,1
8889,2015-04-20,4217.077,4356.001,4190.681,4301.352,857132807,1147600604260,1,0,0,0,0,0,0,0
